"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US01081","Lee County, Alabama","67358","2031","11.1","2.9","6.0","1.9","7.7","2.0","7.5","2.3","14.8","3.2","17.7","3.0","12.1","2.7","12.1","2.7","6.0","1.8","4.8","1.5","52424","4686","73327","5884","39.3","(X)","(X)","(X)","(X)","(X)","43010","2273","5.2","2.4","2.4","1.6","4.7","2.5","6.7","2.9","12.2","3.9","18.9","4.1","16.8","4.0","16.5","3.7","9.3","2.9","7.2","2.3","74826","5028","95028","8362","(X)","(X)","39.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90274","7866","N","N","(X)","(X)","(X)","(X)","(X)","(X)","24348","2473","23.1","6.9","13.4","4.1","13.6","4.7","8.6","3.4","18.2","5.9","14.5","3.8","4.6","2.1","3.2","2.1","0.3","0.5","0.6","1.0","24860","6506","33016","3860","(X)","(X)","(X)","(X)","39.0","(X)",
"0500000US01083","Limestone County, Alabama","40685","1358","3.8","1.8","5.1","2.3","8.7","2.5","7.6","2.7","10.9","2.5","17.3","4.6","10.5","3.0","17.6","4.8","12.7","4.0","5.8","2.7","66796","9158","92850","10850","31.4","(X)","(X)","(X)","(X)","(X)","27667","2123","3.1","2.2","1.2","0.9","3.7","2.1","7.2","3.2","9.4","3.0","14.8","5.9","13.6","4.2","22.2","6.3","16.2","4.8","8.6","4.0","95705","10552","114285","16635","(X)","(X)","31.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","111605","15418","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13018","1907","5.2","3.8","13.8","7.1","19.9","6.6","8.2","4.0","14.6","5.8","23.3","8.4","3.2","2.3","6.6","5.1","5.4","5.2","0.0","1.5","37344","9563","46093","8052","(X)","(X)","(X)","(X)","30.9","(X)",
"0500000US01089","Madison County, Alabama","164493","2228","5.4","1.2","2.7","0.7","5.7","1.3","6.1","1.2","12.0","1.7","15.1","1.8","14.8","1.6","17.0","1.6","10.1","1.5","11.0","1.5","78525","3217","105994","6034","33.5","(X)","(X)","(X)","(X)","(X)","107769","4756","3.6","1.4","1.2","0.5","3.3","1.3","4.3","1.3","8.9","2.0","15.1","2.2","15.0","2.0","19.8","2.1","13.1","2.3","15.7","2.2","97005","6686","128425","8919","(X)","(X)","34.9","(X)","(X)","(X)","81285","4590","0.7","0.4","0.6","0.4","1.1","0.6","2.5","1.0","6.5","2.1","14.8","2.6","14.8","2.3","22.9","2.4","15.9","2.8","20.2","2.7","113927","11212","N","N","(X)","(X)","(X)","(X)","(X)","(X)","56724","4791","9.9","2.8","6.2","1.8","10.5","2.9","9.6","2.2","18.0","3.4","15.2","3.6","14.0","3.0","11.1","2.7","3.6","1.6","1.9","1.2","43530","4802","60894","5239","(X)","(X)","(X)","(X)","29.9","(X)",
"0500000US01095","Marshall County, Alabama","36003","1538","9.7","2.7","4.0","1.8","12.3","3.2","9.6","2.7","14.1","3.1","18.0","3.7","10.6","2.3","11.0","2.6","6.6","2.5","4.0","1.9","50191","5135","71353","8642","43.6","(X)","(X)","(X)","(X)","(X)","24704","1878","8.9","3.6","1.6","1.6","6.8","2.9","8.1","2.9","13.3","3.6","19.3","4.5","14.5","3.5","13.6","3.3","9.1","3.5","4.9","2.5","62807","8534","84556","12539","(X)","(X)","44.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","79451","8765","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11299","1530","15.1","5.3","6.1","3.1","25.1","7.2","13.4","5.4","14.9","5.8","15.6","6.4","3.7","2.2","4.8","3.2","1.1","1.2","0.3","0.5","26505","4480","37990","4951","(X)","(X)","(X)","(X)","42.1","(X)",
"0500000US01097","Mobile County, Alabama","162963","2840","8.8","1.3","5.9","1.0","9.4","1.2","10.0","1.3","16.2","1.9","18.1","1.8","10.4","1.5","12.9","1.4","4.6","0.9","3.7","0.8","49721","2381","67825","2829","45.5","(X)","(X)","(X)","(X)","(X)","103229","3762","4.7","1.2","2.8","1.0","6.5","1.2","8.8","1.6","15.3","2.1","19.5","2.4","13.4","2.1","17.0","2.2","6.5","1.4","5.4","1.2","65139","4479","83120","3877","(X)","(X)","45.6","(X)","(X)","(X)","67743","3561","1.2","0.6","1.1","0.6","3.2","1.0","5.5","1.4","13.7","2.7","21.1","3.4","15.0","2.5","22.5","3.2","9.4","1.9","7.3","1.7","83024","5732","99466","5258","(X)","(X)","(X)","(X)","(X)","(X)","59734","3760","17.9","3.2","11.2","2.0","15.6","2.4","11.9","2.4","17.3","3.3","15.2","2.4","4.4","1.3","5.1","1.6","0.9","0.6","0.8","0.5","28824","3017","37818","2316","(X)","(X)","(X)","(X)","44.3","(X)",
"0500000US01101","Montgomery County, Alabama","92407","2282","8.6","1.9","7.4","2.0","10.7","2.1","10.9","1.9","12.0","2.2","17.2","2.4","12.4","2.1","11.8","1.8","4.3","1.0","4.7","1.3","50385","3200","69751","4146","41.2","(X)","(X)","(X)","(X)","(X)","56995","2501","6.9","2.4","6.6","2.7","9.2","2.8","7.5","2.3","10.9","2.7","17.2","3.3","13.1","2.8","15.8","2.8","6.2","1.5","6.4","2.0","61467","4174","83541","6765","(X)","(X)","41.9","(X)","(X)","(X)","31657","2485","2.9","1.8","0.5","0.5","3.4","1.5","4.7","2.1","6.8","2.6","15.4","3.6","18.5","4.4","25.5","4.7","11.2","2.6","11.2","3.5","94880","10964","116032","8643","(X)","(X)","(X)","(X)","(X)","(X)","35412","2688","12.7","3.2","10.6","3.2","12.8","3.4","13.7","3.6","14.2","3.4","18.9","3.9","9.8","3.0","4.6","1.6","1.3","1.2","1.5","1.2","35168","3981","45132","4166","(X)","(X)","(X)","(X)","37.4","(X)",
"0500000US01103","Morgan County, Alabama","47558","1574","7.2","2.4","5.6","2.4","11.4","2.8","8.9","2.2","13.3","2.5","15.3","2.8","13.0","2.8","15.0","2.5","6.4","1.9","4.0","1.4","55286","5207","75812","5704","38.2","(X)","(X)","(X)","(X)","(X)","31085","2145","3.0","2.0","2.2","1.8","6.4","3.3","5.9","2.6","15.1","3.5","15.9","3.6","16.0","4.0","21.2","3.4","9.3","2.8","5.0","2.1","77747","6935","92877","8346","(X)","(X)","37.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85814","8078","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16473","1784","15.2","5.2","12.7","5.7","21.2","5.9","14.0","4.8","10.3","5.0","16.1","5.4","5.1","2.8","3.5","2.7","0.0","1.2","2.1","1.4","25661","4140","41598","6877","(X)","(X)","(X)","(X)","38.9","(X)",
"0500000US01115","St. Clair County, Alabama","33093","1559","3.3","1.6","7.1","3.9","7.6","2.8","10.8","3.1","11.8","2.9","18.0","4.1","15.3","4.1","17.4","5.1","4.3","1.9","4.4","2.3","60433","6974","79073","9897","43.4","(X)","(X)","(X)","(X)","(X)","22574","2039","2.6","1.7","4.0","3.0","6.8","3.5","8.7","3.6","10.7","3.3","15.8","5.2","17.2","5.4","23.0","6.8","6.5","2.8","4.7","2.9","77367","6787","86525","7268","(X)","(X)","45.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87017","11250","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10519","1992","5.8","3.7","14.6","9.3","9.5","5.5","16.3","6.4","12.1","6.7","22.8","8.7","11.8","7.2","5.5","4.6","0.0","1.8","1.6","2.7","41523","11867","59502","25737","(X)","(X)","(X)","(X)","39.2","(X)",
"0500000US01117","Shelby County, Alabama","86970","1334","5.1","1.4","2.7","1.1","6.0","1.6","4.8","1.2","8.5","1.6","16.7","2.3","15.1","2.1","19.6","2.3","9.9","2.0","11.7","1.8","84260","4648","110271","5952","39.6","(X)","(X)","(X)","(X)","(X)","62915","2474","1.3","1.0","2.1","1.1","2.2","1.0","2.7","1.0","7.5","1.5","14.3","2.7","18.0","2.6","23.7","2.8","12.7","2.8","15.4","2.3","103488","6748","132113","7675","(X)","(X)","43.5","(X)","(X)","(X)","51030","2599","1.0","1.0","1.3","0.9","1.7","1.0","1.9","0.9","6.4","1.6","11.3","2.4","17.9","2.9","26.4","3.0","14.7","3.2","17.4","2.7","115322","8656","N","N","(X)","(X)","(X)","(X)","(X)","(X)","24055","2208","15.2","4.3","4.1","2.3","16.1","4.4","10.6","3.7","12.3","3.7","22.6","4.1","6.8","2.6","8.7","3.2","1.7","1.3","1.8","1.2","41195","5940","51243","5359","(X)","(X)","(X)","(X)","28.8","(X)",
"0500000US01121","Talladega County, Alabama","33775","1243","10.5","3.3","8.1","2.8","13.0","3.7","9.2","3.3","13.3","3.3","18.1","4.3","9.3","2.5","11.7","3.7","5.1","2.4","1.6","1.1","45063","6442","59528","5240","38.7","(X)","(X)","(X)","(X)","(X)","21566","1499","10.1","4.0","6.0","3.5","6.1","2.9","7.6","4.2","13.5","4.3","20.9","5.6","11.5","3.6","15.5","4.9","6.6","3.4","2.1","1.6","62127","10873","70603","7160","(X)","(X)","43.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73625","4063","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12209","1595","12.4","5.5","11.7","4.4","25.4","8.3","11.8","4.8","12.5","5.9","13.9","5.9","5.5","3.2","4.6","4.2","1.4","2.1","0.8","1.2","25245","4698","38343","7006","(X)","(X)","(X)","(X)","30.3","(X)",
"0500000US01125","Tuscaloosa County, Alabama","86694","2669","9.0","2.1","4.6","1.5","9.6","2.0","9.5","2.0","12.1","2.2","17.1","2.4","11.6","2.3","13.7","2.3","6.5","1.9","6.3","1.6","56559","4308","79657","5301","50.1","(X)","(X)","(X)","(X)","(X)","56373","3174","6.0","2.5","1.5","0.9","6.6","2.3","8.4","2.6","10.2","2.8","17.2","3.1","14.0","2.8","18.0","3.4","9.1","2.7","8.8","2.4","75018","6035","97150","6963","(X)","(X)","54.9","(X)","(X)","(X)","40440","2854","2.6","1.5","0.5","0.6","2.8","1.2","4.5","2.2","8.6","3.1","17.2","3.7","16.1","3.5","23.6","4.6","11.8","3.6","12.3","3.3","95527","9234","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30321","2899","14.8","3.9","10.5","4.1","15.4","3.6","13.4","4.0","15.2","3.6","16.6","4.4","6.6","2.7","5.3","2.0","0.5","0.6","1.5","1.1","31760","3289","44654","6437","(X)","(X)","(X)","(X)","41.1","(X)",
"0500000US02020","Anchorage Municipality, Alaska","109584","2068","4.8","1.6","2.3","0.9","5.4","1.1","6.3","1.3","8.7","1.9","15.7","2.0","13.3","1.8","20.0","2.2","11.4","1.8","12.0","1.6","86654","5528","110358","5030","32.7","(X)","(X)","(X)","(X)","(X)","68583","2731","2.5","1.3","0.7","0.5","3.2","1.2","3.2","1.2","7.2","2.0","15.0","2.4","14.2","2.3","22.6","2.8","14.7","2.3","16.7","2.4","109002","6981","131091","6831","(X)","(X)","35.3","(X)","(X)","(X)","50474","3377","0.3","0.3","0.6","0.5","1.1","0.8","1.6","1.0","4.5","1.7","14.5","2.6","14.2","2.6","23.9","3.6","17.7","2.7","21.5","2.9","125721","6319","151204","8602","(X)","(X)","(X)","(X)","(X)","(X)","41001","2707","9.0","3.5","5.1","2.1","9.3","2.3","12.5","3.0","13.9","3.5","16.3","3.7","10.2","2.8","15.4","2.9","5.5","2.1","2.8","1.4","50173","5147","70338","6361","(X)","(X)","(X)","(X)","27.7","(X)",
"0500000US02090","Fairbanks North Star Borough, Alaska","36426","1589","6.8","2.7","3.3","2.0","4.8","2.2","5.0","2.3","12.3","3.5","18.9","4.1","14.8","3.3","16.6","3.3","8.9","2.7","8.6","2.8","72149","10632","92218","7645","39.6","(X)","(X)","(X)","(X)","(X)","22549","1859","0.4","0.7","1.5","1.8","2.5","1.8","6.7","3.4","14.1","4.7","16.5","5.0","14.5","4.3","19.1","4.6","13.3","4.6","11.3","4.1","87886","14629","107519","8702","(X)","(X)","43.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97979","9121","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13877","1910","17.0","6.7","6.2","4.6","8.5","5.1","4.6","3.0","12.2","5.3","20.8","6.5","15.3","6.1","10.0","4.3","2.5","2.7","3.0","2.8","51972","12058","61315","10738","(X)","(X)","(X)","(X)","32.8","(X)",
"0500000US02170","Matanuska-Susitna Borough, Alaska","40997","865","4.8","1.1","2.7","1.1","6.8","1.3","4.7","1.4","9.4","2.1","17.7","2.3","15.7","1.9","19.1","2.4","9.9","1.9","9.3","1.8","78856","4033","100718","5364","39.4","(X)","(X)","(X)","(X)","(X)","29343","1281","3.1","1.1","1.3","0.7","4.3","1.4","3.8","1.4","8.3","2.2","17.1","2.5","17.5","2.6","22.2","2.7","11.5","2.7","10.9","2.1","91942","5737","112333","6530","(X)","(X)","40.3","(X)","(X)","(X)","22640","1511","2.0","1.0","0.8","0.5","2.9","1.1","1.8","1.1","6.2","2.0","18.3","2.9","17.2","2.6","24.9","3.2","13.3","3.0","12.7","2.6","102838","7399","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11654","1119","10.6","3.3","6.5","3.2","12.9","3.4","8.8","3.2","12.8","4.3","17.5","4.4","12.2","3.4","12.4","4.2","4.1","3.0","2.2","1.4","47105","11077","62867","7987","(X)","(X)","(X)","(X)","35.5","(X)",
"0500000US04001","Apache County, Arizona","19875","854","20.0","3.1","5.9","1.7","9.7","2.1","9.6","2.4","12.6","3.4","18.1","3.7","7.5","2.7","10.6","3.4","4.1","2.8","1.8","1.6","40628","3882","60397","12070","52.3","(X)","(X)","(X)","(X)","(X)","13341","1051","15.0","3.5","4.0","1.9","6.1","1.9","9.3","3.4","15.7","5.3","20.7","4.8","7.1","3.2","14.9","4.7","4.4","3.4","2.7","2.4","49769","5974","72884","17304","(X)","(X)","56.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62798","5968","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6534","871","32.6","5.7","9.0","3.3","17.4","4.9","11.2","3.8","8.7","3.2","10.4","4.1","6.9","4.6","1.6","1.5","2.1","3.0","0.0","3.1","18120","4361","30577","6014","(X)","(X)","(X)","(X)","40.8","(X)",
"0500000US04003","Cochise County, Arizona","49952","1863","9.0","2.4","5.8","1.7","8.4","1.9","8.6","1.7","11.8","2.4","19.5","3.4","14.2","3.0","13.7","2.5","6.6","2.1","2.2","1.1","56600","3882","68174","4154","33.2","(X)","(X)","(X)","(X)","(X)","29825","2639","4.3","2.0","3.0","1.6","4.9","1.8","8.7","2.2","10.4","3.1","22.8","3.9","16.4","3.7","16.6","3.4","10.3","3.4","2.9","1.6","69539","6679","81209","5815","(X)","(X)","35.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81872","6231","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20127","2103","16.0","4.8","10.5","3.8","14.0","3.6","10.2","2.9","12.9","4.6","15.4","5.1","10.0","4.1","8.5","3.5","2.1","1.5","0.5","0.7","34598","5979","47043","4983","(X)","(X)","(X)","(X)","30.4","(X)",
"0500000US04005","Coconino County, Arizona","55145","2173","8.2","2.1","4.5","1.9","8.7","2.5","6.4","1.8","11.7","2.9","16.0","2.0","11.6","2.9","15.5","2.4","9.5","2.1","8.0","2.1","64533","5859","89169","6231","40.0","(X)","(X)","(X)","(X)","(X)","33122","2118","3.5","1.8","1.0","0.7","6.1","2.8","4.1","1.5","11.1","3.4","15.8","3.2","11.8","3.4","22.6","3.9","12.1","3.0","11.8","3.4","93699","10136","112618","9213","(X)","(X)","42.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","115952","9746","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22023","2291","15.4","4.7","10.3","4.4","13.0","4.5","10.3","4.2","12.9","5.4","15.3","4.1","11.4","4.5","5.9","2.5","3.2","2.3","2.3","1.7","35403","4865","50438","7112","(X)","(X)","(X)","(X)","34.0","(X)",
"0500000US04013","Maricopa County, Arizona","1708034","7178","4.7","0.3","2.6","0.2","5.8","0.3","7.1","0.3","11.5","0.4","17.4","0.5","14.0","0.5","18.7","0.4","8.2","0.4","10.1","0.4","76247","734","103382","1406","40.2","(X)","(X)","(X)","(X)","(X)","1123456","11173","3.4","0.3","1.5","0.2","3.7","0.3","5.6","0.4","10.0","0.5","16.5","0.6","15.0","0.6","21.6","0.6","9.9","0.5","12.7","0.5","89467","1197","117981","1738","(X)","(X)","42.1","(X)","(X)","(X)","820322","10332","1.6","0.2","0.8","0.2","2.3","0.3","3.7","0.4","8.0","0.6","15.2","0.8","15.6","0.8","24.8","0.8","11.9","0.6","16.1","0.7","104289","1161","134982","2293","(X)","(X)","(X)","(X)","(X)","(X)","584578","10102","8.5","0.6","5.1","0.5","10.6","0.7","10.5","0.7","15.2","1.0","19.0","1.0","11.4","0.7","11.6","0.8","4.1","0.5","4.1","0.5","50115","990","69511","2197","(X)","(X)","(X)","(X)","34.6","(X)",
"0500000US04015","Mohave County, Arizona","102398","2250","8.5","1.8","5.8","1.4","13.5","2.2","10.9","2.1","14.0","2.2","17.6","2.5","11.7","2.5","10.8","2.0","3.5","1.0","3.8","1.0","46616","4770","65795","4621","37.9","(X)","(X)","(X)","(X)","(X)","65572","3725","6.1","2.3","3.7","1.6","7.7","2.4","11.1","2.5","13.8","3.1","18.1","3.1","15.7","3.2","13.8","2.6","5.1","1.5","4.9","1.4","58581","6104","77169","5169","(X)","(X)","40.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","72641","7052","N","N","(X)","(X)","(X)","(X)","(X)","(X)","36826","3746","14.7","3.3","11.5","3.4","24.3","4.6","11.6","3.4","12.8","3.7","15.1","4.0","4.0","2.2","4.4","1.7","0.5","0.5","1.2","0.8","24781","2358","40019","5510","(X)","(X)","(X)","(X)","33.0","(X)",
"0500000US04017","Navajo County, Arizona","40087","1611","11.1","2.2","4.4","1.3","11.2","2.3","10.6","2.8","13.3","2.7","21.7","3.4","9.9","2.1","11.3","2.7","4.6","1.8","1.8","1.0","49449","3070","59925","3365","42.8","(X)","(X)","(X)","(X)","(X)","28534","1841","6.5","2.2","3.4","1.5","11.4","3.0","8.8","3.1","12.5","3.1","23.0","4.4","12.0","2.9","14.7","3.8","6.0","2.1","1.6","1.0","57156","7165","67766","4068","(X)","(X)","45.0","(X)","(X)","(X)","18909","1647","3.0","2.1","1.3","1.1","6.8","2.9","5.7","2.7","11.1","3.3","28.1","6.0","15.7","4.0","19.2","5.6","7.1","3.0","2.1","1.4","70214","3223","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11553","1463","23.2","6.1","8.7","3.3","16.7","5.0","11.1","4.7","15.0","6.1","16.9","5.4","3.3","2.2","3.2","2.9","1.6","1.8","0.4","0.7","25858","4787","35158","4847","(X)","(X)","(X)","(X)","33.4","(X)",
"0500000US04019","Pima County, Arizona","433148","4460","6.5","0.7","4.1","0.6","8.6","0.8","9.7","0.8","13.3","0.9","16.8","1.0","13.3","1.0","15.1","1.0","5.9","0.6","6.8","0.6","60667","1952","82994","2308","38.5","(X)","(X)","(X)","(X)","(X)","267800","5563","4.4","0.7","2.5","0.5","5.4","0.7","7.4","1.0","12.2","1.1","16.7","1.2","16.2","1.3","18.5","1.4","7.9","0.9","9.0","0.9","76635","1781","97938","3045","(X)","(X)","40.9","(X)","(X)","(X)","190665","5290","1.9","0.5","1.8","0.6","3.1","0.6","5.0","1.0","10.4","1.0","16.0","1.4","17.6","1.5","22.7","1.7","10.2","1.3","11.3","1.1","92115","2534","113442","3741","(X)","(X)","(X)","(X)","(X)","(X)","165348","5834","11.0","1.6","7.1","1.0","14.5","1.8","13.9","1.6","16.3","1.5","16.8","1.5","7.9","1.2","7.8","1.0","2.2","0.5","2.5","0.7","37872","1896","54051","3360","(X)","(X)","(X)","(X)","32.8","(X)",
"0500000US04021","Pinal County, Arizona","155161","3396","4.3","0.9","3.0","0.8","6.2","1.2","6.9","1.2","13.0","1.8","20.2","2.2","14.6","1.8","20.3","2.2","7.4","1.7","4.3","1.0","70993","2841","84783","3038","40.3","(X)","(X)","(X)","(X)","(X)","113715","3612","2.5","0.8","1.4","0.7","4.0","1.1","5.8","1.3","13.5","2.1","20.3","2.3","15.0","2.0","24.1","2.8","9.0","2.4","4.4","1.0","79149","3775","91374","3219","(X)","(X)","42.0","(X)","(X)","(X)","83312","3879","1.4","0.6","0.6","0.3","2.0","0.8","4.8","1.5","9.7","1.7","19.3","2.6","17.9","2.5","28.5","3.4","10.8","3.0","5.1","1.3","89907","4030","101732","3850","(X)","(X)","(X)","(X)","(X)","(X)","41446","3107","10.4","2.8","7.5","2.3","15.1","3.4","10.8","2.9","17.8","3.6","17.9","3.6","9.5","3.0","6.3","2.3","1.8","1.5","2.8","1.8","38555","4207","55701","6672","(X)","(X)","(X)","(X)","34.0","(X)",
"0500000US04025","Yavapai County, Arizona","112075","2177","5.5","1.1","3.5","1.2","10.0","2.2","7.9","1.5","15.0","2.0","20.3","2.3","12.9","2.3","14.9","2.1","5.0","1.2","4.9","1.1","57230","2944","74635","3406","35.8","(X)","(X)","(X)","(X)","(X)","70433","3688","2.5","1.1","1.1","0.8","6.9","2.6","5.4","1.7","15.9","2.8","21.6","3.3","14.2","2.6","19.8","3.1","6.3","1.8","6.2","1.7","68417","6739","87663","5125","(X)","(X)","36.6","(X)","(X)","(X)","56406","4051","1.5","0.8","0.7","0.8","6.9","3.2","4.6","1.8","13.2","3.0","21.7","3.7","14.2","3.0","22.6","3.7","7.3","2.2","7.3","2.0","77661","8127","N","N","(X)","(X)","(X)","(X)","(X)","(X)","41642","3465","11.9","3.1","7.7","3.0","15.1","3.3","12.3","2.9","17.5","3.8","17.0","3.8","7.9","3.4","5.4","2.0","2.7","1.8","2.5","1.3","36724","2801","48815","4409","(X)","(X)","(X)","(X)","32.9","(X)",
"0500000US04027","Yuma County, Arizona","74981","2203","6.7","1.7","3.1","1.1","9.3","1.9","8.9","1.9","15.1","2.4","21.2","3.4","13.7","2.3","14.1","2.5","4.1","1.4","3.9","1.1","57304","3871","73093","4280","55.1","(X)","(X)","(X)","(X)","(X)","55990","3193","5.8","1.9","1.6","0.9","9.2","2.2","9.0","1.9","15.4","3.1","20.6","3.7","14.7","3.1","15.1","3.1","4.7","1.8","3.9","1.2","62382","5692","75924","5045","(X)","(X)","57.7","(X)","(X)","(X)","39443","2934","2.9","1.9","1.4","0.8","6.5","2.5","7.6","2.4","10.6","3.4","23.7","4.4","17.6","3.9","18.8","4.0","5.4","1.9","5.5","1.8","71393","6250","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18991","2338","11.7","3.4","7.5","3.3","13.3","4.0","10.9","4.8","14.6","4.5","18.4","4.7","11.2","3.8","7.7","4.0","2.4","1.8","2.4","1.6","42731","5484","56689","9006","(X)","(X)","(X)","(X)","44.1","(X)",
"0500000US05007","Benton County, Arkansas","106553","2186","3.1","0.8","1.8","0.8","5.2","1.2","6.3","1.2","11.3","1.7","19.8","2.0","16.2","2.2","16.2","1.9","8.8","1.4","11.3","1.7","78691","2377","104655","4549","35.9","(X)","(X)","(X)","(X)","(X)","80495","2721","2.6","1.1","1.4","0.8","2.9","0.9","4.4","1.1","9.7","1.9","20.5","2.3","16.0","2.4","17.3","2.3","11.1","1.8","14.1","2.2","87079","4397","116895","6369","(X)","(X)","37.7","(X)","(X)","(X)","63617","2905","1.1","0.7","0.9","0.8","2.4","0.9","3.5","1.2","8.8","2.1","18.4","2.3","15.2","2.6","19.7","2.7","13.1","2.3","17.0","2.5","99634","7451","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26058","2457","7.2","2.7","4.1","2.3","13.7","4.0","12.0","3.5","15.6","4.5","20.3","4.4","12.9","3.9","10.2","3.0","1.6","1.0","2.5","1.5","47434","4605","61533","6119","(X)","(X)","(X)","(X)","29.2","(X)",
"0500000US05031","Craighead County, Arkansas","42186","1618","7.6","2.7","8.5","2.7","11.4","3.2","9.1","3.3","13.1","3.6","14.2","3.3","10.3","2.9","11.9","3.1","5.8","2.5","8.1","2.9","50186","6529","73186","7179","33.4","(X)","(X)","(X)","(X)","(X)","28403","2463","2.3","1.6","6.1","3.5","8.7","3.3","9.8","4.0","9.6","3.2","17.0","4.3","12.8","3.7","16.0","4.0","6.9","3.2","10.8","3.8","68477","9661","88335","9063","(X)","(X)","33.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86862","13461","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13783","2141","18.6","7.4","16.0","6.2","17.5","5.6","7.9","4.5","19.5","6.9","9.4","5.1","3.3","2.3","4.6","3.6","1.5","1.5","1.7","2.1","23728","4836","37397","7065","(X)","(X)","(X)","(X)","30.9","(X)",
